id	pos	category	stereotype	lemma	level
EN00001	n	an	no	animals	inclusive
EN00002	n	an	no	biatch	conservative
EN00003	n	an	no	biatches	conservative
EN00004	n	an	no	bitch	conservative
EN00005	v	an	no	bitched	conservative
EN00006	n	an	no	bitches	conservative
EN00007	n	an	no	bitchface	conservative
EN00008	n	an	no	bitchfaces	conservative
EN00009	n	an	no	bitching	conservative
EN00010	n	an	no	bitchings	conservative
EN00011	n	an	no	bitchy	conservative
EN00012	n	an	no	pig	inclusive
EN00013	n	an	no	pigs	inclusive
EN00014	n	asf	no	axe wound	conservative
EN00015	n	asf	no	cunt	conservative
EN00016	n	asf	no	cuntbag	conservative
EN00017	n	asf	no	cuntbags	conservative
EN00018	n	asf	no	cuntface	conservative
EN00019	n	asf	no	cuntfaces	conservative
EN00020	n	asf	no	cunthole	conservative
EN00021	n	asf	no	cuntholes	conservative
EN00022	n	asf	no	cunties	conservative
EN00023	n	asf	no	cuntlicker	conservative
EN00024	n	asf	no	cuntlickers	conservative
EN00025	n	asf	no	cuntlicking	conservative
EN00026	n	asf	no	cuntlickings	conservative
EN00027	n	asf	no	cuntrag	conservative
EN00028	n	asf	no	cuntrags	conservative
EN00029	n	asf	no	cunts	conservative
EN00030	n	asf	no	cuntslut	conservative
EN00031	n	asf	no	cuntsluts	conservative
EN00032	n	asf	no	cuntsucker	conservative
EN00033	n	asf	no	cuntsuckers	conservative
EN00034	n	asf	no	cuntwaffle	conservative
EN00035	n	asf	no	cuntwaffles	conservative
EN00036	a	asf	no	cunty	conservative
EN00037	n	asf	no	fannies	inclusive
EN00038	n	asf	no	fanny	inclusive
EN00039	n	asf	no	flange	inclusive
EN00040	n	asf	no	flanges	inclusive
EN00041	n	asf	no	poon	conservative
EN00042	n	asf	no	poons	conservative
EN00043	n	asf	no	poontang	conservative
EN00044	n	asf	no	poontangs	conservative
EN00045	n	asf	no	punani	conservative
EN00046	n	asf	no	punanis	conservative
EN00047	n	asf	no	puss	inclusive
EN00048	n	asf	no	pusses	inclusive
EN00049	n	asf	no	pussies	conservative
EN00050	n	asf	no	pussy	conservative
EN00051	n	asf	no	pussylicker	conservative
EN00052	n	asf	no	pussylickers	conservative
EN00053	n	asf	no	queef	conservative
EN00054	n	asf	no	queefs	conservative
EN00055	n	asf	no	quim	conservative
EN00056	n	asf	no	quims	conservative
EN00057	n	asf	no	rag-box	conservative
EN00058	n	asf	no	shitcunt	conservative
EN00059	n	asf	no	shitcunts	conservative
EN00060	n	asf	no	snatch	inclusive
EN00061	n	asf	no	snatches	inclusive
EN00062	n	asf	no	thundercunt	conservative
EN00063	n	asf	no	thundercunts	conservative
EN00064	n	asf	no	tit	conservative
EN00065	n	asf	no	titjob	conservative
EN00066	n	asf	no	titjobs	conservative
EN00067	n	asf	no	tits	conservative
EN00068	n	asf	no	titties	conservative
EN00069	n	asf	no	titty	conservative
EN00070	n	asf	no	titwank	conservative
EN00071	n	asf	no	titwanks	conservative
EN00072	n	asf	no	twat	conservative
EN00073	n	asf	no	twathead	conservative
EN00074	n	asf	no	twatheads	conservative
EN00075	n	asf	no	twats	conservative
EN00076	n	asf	no	twatties	conservative
EN00077	a	asf	no	twatty	conservative
EN00078	n	asf	no	twatwaffle	conservative
EN00079	n	asf	no	twatwaffles	conservative
EN00080	n	asf	no	vag	conservative
EN00081	n	asf	no	vags	conservative
EN00082	n	asm	no	arse	conservative
EN00083	n	asm	no	arsehole	conservative
EN00084	n	asm	no	arseholes	conservative
EN00085	n	asm	no	arses	conservative
EN00086	n	asm	no	ass	conservative
EN00087	n	asm	no	assbag	conservative
EN00088	n	asm	no	assbags	conservative
EN00089	n	asm	no	assbutt	conservative
EN00090	n	asm	no	assbutts	conservative
EN00091	n	asm	no	assclown	conservative
EN00092	n	asm	no	assclowns	conservative
EN00093	n	asm	no	asses	conservative
EN00094	n	asm	no	assface	conservative
EN00095	n	asm	no	assfaces	conservative
EN00096	n	asm	no	assfuck	conservative
EN00097	n	asm	no	assfucker	conservative
EN00098	n	asm	no	assfuckers	conservative
EN00099	v	asm	no	assfucking	conservative
EN00100	n	asm	no	assfuckings	conservative
EN00101	n	asm	no	assfucks	conservative
EN00102	n	asm	no	asshat	conservative
EN00103	n	asm	no	asshats	conservative
EN00104	n	asm	no	asshead	conservative
EN00105	n	asm	no	assheads	conservative
EN00106	n	asm	no	asshole	conservative
EN00107	n	asm	no	assholes	conservative
EN00108	n	asm	no	assman	conservative
EN00109	n	asm	no	assmans	conservative
EN00110	n	asm	no	assmunch	conservative
EN00111	n	asm	no	assmuncher	conservative
EN00112	n	asm	no	assmunchers	conservative
EN00113	n	asm	no	assmunches	conservative
EN00114	n	asm	no	asswad	conservative
EN00115	n	asm	no	asswads	conservative
EN00116	n	asm	no	asswhore	conservative
EN00117	n	asm	no	asswhores	conservative
EN00118	n	asm	no	asswipe	conservative
EN00119	n	asm	no	asswipes	conservative
EN00120	n	asm	no	ball sack	conservative
EN00121	n	asm	no	ballbag	conservative
EN00122	n	asm	no	ballbags	conservative
EN00123	n	asm	no	balls	conservative
EN00124	n	asm	no	ballsucker	conservative
EN00125	n	asm	no	ballsuckers	conservative
EN00126	n	asm	no	bellend	conservative
EN00127	n	asm	no	bellends	conservative
EN00128	n	asm	no	bollock	conservative
EN00129	n	asm	no	bollocks	conservative
EN00130	n	asm	no	bollok	conservative
EN00131	n	asm	no	bolloks	conservative
EN00132	n	asm	no	bootyhole	conservative
EN00133	n	asm	no	bootyholes	conservative
EN00134	n	asm	no	brainfuck	conservative
EN00135	n	asm	no	brainfucks	conservative
EN00136	n	asm	no	brotherfucker	conservative
EN00137	n	asm	no	brotherfuckers	conservative
EN00138	n	asm	no	bugger	conservative
EN00139	n	asm	no	buggered	conservative
EN00140	n	asm	no	buggering	conservative
EN00141	n	asm	no	buggers	conservative
EN00142	n	asm	no	bumblefuck	conservative
EN00143	n	asm	no	bumblefucks	conservative
EN00144	n	asm	no	bumfuck	conservative
EN00145	n	asm	no	bumfucks	conservative
EN00146	n	asm	no	buttface	conservative
EN00147	n	asm	no	buttfaces	conservative
EN00148	n	asm	no	buttfuck	conservative
EN00149	n	asm	no	buttfucker	conservative
EN00150	n	asm	no	buttfuckers	conservative
EN00151	n	asm	no	buttfucks	conservative
EN00152	n	asm	no	butthead	conservative
EN00153	n	asm	no	buttheads	conservative
EN00154	n	asm	no	butthole	conservative
EN00155	n	asm	no	buttholes	conservative
EN00156	n	asm	no	buttmunch	conservative
EN00157	n	asm	no	buttmuncher	conservative
EN00158	n	asm	no	buttmunchers	conservative
EN00159	n	asm	no	buttmunches	conservative
EN00160	n	asm	no	buttwipe	conservative
EN00161	n	asm	no	buttwipes	conservative
EN00162	n	asm	no	choad	conservative
EN00163	n	asm	no	choads	conservative
EN00164	n	asm	no	clusterfuck	conservative
EN00165	n	asm	no	clusterfucks	conservative
EN00166	n	asm	no	cock	conservative
EN00167	n	asm	no	cockfuck	conservative
EN00168	n	asm	no	cockfucker	conservative
EN00169	n	asm	no	cockfuckers	conservative
EN00170	n	asm	no	cockfucks	conservative
EN00171	n	asm	no	cocks	conservative
EN00172	n	asm	no	cocksucker	conservative
EN00173	n	asm	no	cocksuckers	conservative
EN00174	n	asm	no	cum	conservative
EN00175	n	asm	no	cumming	conservative
EN00176	n	asm	no	cums	conservative
EN00177	n	asm	no	cuntfuck	conservative
EN00178	n	asm	no	cuntfucker	conservative
EN00179	n	asm	no	cuntfuckers	conservative
EN00180	n	asm	no	cuntfucks	conservative
EN00181	n	asm	no	dick	conservative
EN00182	n	asm	no	dick pic	conservative
EN00183	n	asm	no	dick-head	conservative
EN00184	n	asm	no	dickbag	conservative
EN00185	n	asm	no	dickbags	conservative
EN00186	n	asm	no	dickbrain	conservative
EN00187	n	asm	no	dickbrains	conservative
EN00188	n	asm	no	dickface	conservative
EN00189	n	asm	no	dickfaces	conservative
EN00190	n	asm	no	dickfuck	conservative
EN00191	n	asm	no	dickfucks	conservative
EN00192	n	asm	no	dickhead	conservative
EN00193	n	asm	no	dickheads	conservative
EN00194	n	asm	no	dickhole	conservative
EN00195	n	asm	no	dickholes	conservative
EN00196	a	asm	no	dickish	conservative
EN00197	a	asm	no	dickless	conservative
EN00198	n	asm	no	dicklick	conservative
EN00199	n	asm	no	dicklicker	conservative
EN00200	n	asm	no	dicklickers	conservative
EN00201	n	asm	no	dicklicks	conservative
EN00202	n	asm	no	dickpic	conservative
EN00203	n	asm	no	dickpics	conservative
EN00204	n	asm	no	dicks	conservative
EN00205	n	asm	no	dickslap	conservative
EN00206	n	asm	no	dickslaps	conservative
EN00207	n	asm	no	dickwad	conservative
EN00208	n	asm	no	dickwads	conservative
EN00209	n	asm	no	dickweasel	conservative
EN00210	n	asm	no	dickweasels	conservative
EN00211	n	asm	no	dickweed	conservative
EN00212	n	asm	no	dickweeds	conservative
EN00213	n	asm	no	dildo	conservative
EN00214	n	asm	no	dildos	conservative
EN00215	n	asm	no	dink	inclusive
EN00216	n	asm	no	dinks	inclusive
EN00217	n	asm	no	dumbfuck	conservative
EN00218	n	asm	no	dumbfucks	conservative
EN00219	n	asm	no	fatfuck	conservative
EN00220	n	asm	no	fatfucks	conservative
EN00221	n	asm	no	fatherfucker	conservative
EN00222	n	asm	no	fatherfuckers	conservative
EN00223	n	asm	no	fingerfuck	conservative
EN00224	n	asm	no	fingerfucker	conservative
EN00225	n	asm	no	fingerfuckers	conservative
EN00226	n	asm	no	fingerfucks	conservative
EN00227	n	asm	no	footfuck	conservative
EN00228	n	asm	no	footfucker	conservative
EN00229	n	asm	no	footfuckers	conservative
EN00230	n	asm	no	footfucks	conservative
EN00231	n	asm	no	fuck	conservative
EN00232	n	asm	no	fucka	conservative
EN00233	n	asm	no	fuckable	conservative
EN00234	i	asm	no	fuckaduck	conservative
EN00235	n	asm	no	fuckaducks	conservative
EN00236	n	asm	no	fuckas	conservative
EN00237	n	asm	no	fuckass	conservative
EN00238	n	asm	no	fuckasses	conservative
EN00239	n	asm	no	fuckbag	conservative
EN00240	n	asm	no	fuckbags	conservative
EN00241	n	asm	no	fuckbook	conservative
EN00242	n	asm	no	fuckbooks	conservative
EN00243	n	asm	no	fuckbrain	conservative
EN00244	n	asm	no	fuckbrains	conservative
EN00245	v	asm	no	fucked	conservative
EN00246	v	asm	no	fucken	conservative
EN00247	a	asm	no	fuckening	conservative
EN00248	n	asm	no	fuckenings	conservative
EN00249	n	asm	no	fuckens	conservative
EN00250	n	asm	no	fucker	conservative
EN00251	n	asm	no	fuckers	conservative
EN00252	n	asm	no	fuckface	conservative
EN00253	n	asm	no	fuckfaces	conservative
EN00254	n	asm	no	fuckfest	conservative
EN00255	n	asm	no	fuckfests	conservative
EN00256	n	asm	no	fuckfriend	conservative
EN00257	n	asm	no	fuckfriends	conservative
EN00258	n	asm	no	fuckhead	conservative
EN00259	n	asm	no	fuckheads	conservative
EN00260	n	asm	no	fuckhole	conservative
EN00261	n	asm	no	fuckholes	conservative
EN00262	n	asm	no	fuckies	conservative
EN00263	v	asm	no	fuckin	conservative
EN00264	n	asm	no	fucking	conservative
EN00265	n	asm	no	fuckings	conservative
EN00266	n	asm	no	fuckins	conservative
EN00267	n	asm	no	fuckities	conservative
EN00268	a	asm	no	fuckity	conservative
EN00269	n	asm	no	fuckload	conservative
EN00270	n	asm	no	fuckloads	conservative
